ID,Manzana,Lote,Superficie,Estado,Cuota,Total,Descuento,Contado,Entrega ,
"001-RESIDENCIAL ALTO PARAISO
",,,,,,,,,,
35-4-11,4,11,363.56,Libre,470000,61100000,0.4,36660000,,35
35-4-12,4,12,363.56,Vendido,430000,55900000,0.4,33540000,,35
35-4-13,4,13,363.56,Vendido,380000,49400000,0.4,29640000,,35
35-4-14,4,14,,Vendido,,0,0.4,0,,35
35-4-15,4,15,363.56,Libre,450000,58500000,0.4,35100000,,35
35-4-16,4,16,,Vendido,,0,0.4,0,,35
35-4-17,4,17,,Vendido,,0,0.4,0,,35
35-4-18,4,18,,Vendido,,0,0.4,0,,35
35-4-19,4,19,363.56,Libre,350000,45500000,0.4,27300000,,35
35-4-20,4,20,,Vendido,,0,0.4,0,,35
35-5-1,5,1,,Vendido,,0,0.4,0,,35
35-5-2,5,2,,Vendido,,0,0.4,0,,35
35-5-3,5,3,,Vendido,,0,0.4,0,,35
35-5-4,5,4,,Vendido,,0,0.4,0,,35
35-5-5,5,5,,Vendido,,0,0.4,0,,35
35-5-6,5,6,,Vendido,,0,0.4,0,,35
35-5-7,5,7,,Libre,380000,49400000,0.4,29640000,,35
35-5-8,5,8,,Vendido,,0,0.4,0,,35
35-5-9,5,9,,Vendido,,0,0.4,0,,35
35-5-10,5,10,,Vendido,,0,0.4,0,,35
35-5-11,5,11,,Vendido,,0,0.4,0,,35
35-5-12,5,12,,Vendido,,0,0.4,0,,35
35-5-13,5,13,,Libre,350000,45500000,0.4,27300000,,35
35-5-14,5,14,,Vendido,,0,0.4,0,,35
35-5-15,5,15,,Vendido,,0,0.4,0,,35
35-5-16,5,16,,Libre,350000,45500000,0.4,27300000,,35
35-5-17,5,17,,Libre,350000,45500000,0.4,27300000,,35
35-5-18,5,18,,Libre,350000,45500000,0.4,27300000,,35
35-5-19,5,19,,Vendido,,0,0.4,0,,35
35-5-20,5,20,,Vendido,,0,0.4,0,,35
35-6-1,6,1,,Vendido,,0,0.4,0,,35
35-6-2,6,2,363.56,Libre,370000,48100000,0.4,28860000,,35
35-6-3,6,3,,Vendido,,0,0.4,0,,35
35-6-4,6,4,363.56,Vendido,350000,45500000,0.4,27300000,,35
35-6-5,6,5,,Vendido,,0,0.4,0,,35
35-6-6,6,6,,Vendido,,0,0.4,0,,35
35-6-7,6,7,,Vendido,,0,0.4,0,,35
35-6-8,6,8,,Vendido,,0,0.4,0,,35
35-6-9,6,9,,Vendido,,0,0.4,0,,35
35-6-10,6,10,,Vendido,,0,0.4,0,,35
35-6-11,6,11,363.56,Libre,350000,45500000,0.4,27300000,,35
35-6-12,6,12,,Vendido,,0,0.4,0,,35
35-6-13,6,13,363.56,Vendido,300000,39000000,0.4,23400000,,35
35-6-14,6,14,,Vendido,,0,0.4,0,,35
35-6-15,6,15,,Vendido,,0,0.4,0,,35
35-6-16,6,16,,Libre,300000,39000000,0.4,23400000,,35
35-6-17,6,17,,Vendido,,0,0.4,0,,35
35-6-18,6,18,,Vendido,,0,0.4,0,,35
35-6-19,6,19,,Libre,300000,39000000,0.4,23400000,,35
35-6-20,6,20,,Vendido,,0,0.4,0,,35
35-7-1,7,1,,Libre,280000,36400000,0.4,21840000,,35
35-7-2,7,2,,Vendido,,0,0.4,0,,35
35-7-3,7,3,,Vendido,,0,0.4,0,,35
35-7-4,7,4,,Vendido,,0,0.4,0,,35
35-7-5,7,5,,Vendido,,0,0.4,0,,35
35-7-6,7,6,,Vendido,,0,0.4,0,,35
35-7-7,7,7,,Vendido,,0,0.4,0,,35
35-7-8,7,8,,Libre,280000,36400000,0.4,21840000,,35
35-7-9,7,9,,Vendido,,0,0.4,0,,35
35-7-10,7,10,,Vendido,,0,0.4,0,,35
35-1-12,,,,Plaza,,0,,,,
35-1-11,,,,Edificio Publico,,0,,,,
"036 - RESIDENCIAL LAS MERCEDES
",,,,,,,,,,
36-1-1,1,1,,Reserva de propietario,550000,71500000,0.5,35750000,,36
36-1-2,1,2,,Reserva de propietario,600000,78000000,0.5,39000000,,36
36-1-3,1,3,,Reserva de propietario,700000,91000000,0.5,45500000,,36
36-1-4,1,4,,Vendido,,0,0.5,0,,36
36-1-5,1,5,,Vendido,,0,0.5,0,,36
36-1-6,1,6,,Vendido,,0,0.5,0,,36
36-1-7,1,7,,Vendido,,0,0.5,0,,36
36-1-8,1,8,,Vendido,500000,65000000,0.5,32500000,,36
36-1-9,1,9,,Vendido,500000,65000000,0.5,32500000,,36
36-1-10,1,10,,Vendido,,0,0.5,0,,36
36-1-11,1,11,,Libre,550000,71500000,0.5,35750000,,36
36-1-12,1,12,,Vendido,,0,0.5,0,,36
36-2-1,2,1,,Vendido,,0,0.5,0,,36
36-2-2,2,2,,Vendido,,0,0.5,0,,36
36-2-3,2,3,,Libre,500000,65000000,0.5,32500000,,36
36-2-4,2,4,,Libre,500000,65000000,0.5,32500000,,36
36-2-5,2,5,,Libre,500000,65000000,0.5,32500000,,36
36-2-6,2,6,,Libre,500000,65000000,0.5,32500000,,36
36-2-7,2,7,,Libre,500000,65000000,0.5,32500000,,36
36-2-8,2,8,,Libre,500000,65000000,0.5,32500000,,36
36-2-9,2,9,,Libre,500000,65000000,0.5,32500000,,36
36-2-10,2,10,,Libre,500000,65000000,0.5,32500000,,36
36-2-11,2,11,,Libre,500000,65000000,0.5,32500000,,36
36-2-12,2,12,,Vendido,,0,0.5,0,,36
36-2-13,2,13,,Vendido,,0,0.5,0,,36
36-2-14,2,14,,Vendido,,0,0.5,0,,36
36-2-15,2,15,,Vendido,,0,0.5,0,,36
"037 - ECO BARRIO COLINAS DE ITACURUBI
",,,,,,,,,,
37-1-1,1,1,,Cancelado,,0,0.5,0,,37
37-1-2,1,2,,Vendido,,0,0.5,0,,37
37-1-3,1,3,,Vendido,,0,0.5,0,,37
37-1-4,1,4,,Vendido,,0,0.5,0,,37
37-1-5,1,5,,Vendido,,0,0.5,0,,37
37-1-6,1,6,,Vendido,,0,0.5,0,,37
37-1-7,1,7,,Vendido,,0,0.5,0,,37
37-1-8,1,8,,Vendido,,0,0.5,0,,37
37-1-9,1,9,,Vendido,,0,0.5,0,,37
37-1-10,1,10,,Vendido,,0,0.5,0,,37
37-1-11,1,11,,Vendido,,0,0.5,0,,37
37-1-12,1,12,,Vendido,,0,0.5,0,,37
37-1-13,1,13,360.24,Libre,650000,84500000,0.5,42250000,,37
37-1-14,1,14,360.24,Libre,650000,84500000,0.5,42250000,,37
37-1-15,1,15,360.24,Libre,650000,84500000,0.5,42250000,,37
37-1-16,1,16,360.24,Libre,650000,84500000,0.5,42250000,,37
37-1-17,1,17,360.24,Libre,650000,84500000,0.5,42250000,,37
37-1-18,1,18,360.24,Libre,650000,84500000,0.5,42250000,,37
37-1-19,1,19,360.24,Libre,650000,84500000,0.5,42250000,,37
37-2-1,2,1,,Vendido,,0,0.5,0,,37
37-2-2,2,2,,Vendido,,0,0.5,0,,37
37-2-3,2,3,,Cancelado,,0,0.5,0,,37
37-2-4,2,4,484.83,Reserva de propietario,,0,0.5,0,,37
37-2-5,2,5,,Reserva de propietario,,0,0.5,0,,37
37-2-6,2,6,,Reserva de propietario,,0,0.5,0,,37
37-2-7,2,7,,Vendido,,0,0.5,0,,37
37-2-8,2,8,,Vendido,,0,0.5,0,,37
37-2-9,2,9,,Vendido,,0,0.5,0,,37
37-3-1,3,1,,Vendido,,0,0.5,0,,37
37-3-2,3,2,,Vendido,,0,0.5,0,,37
37-3-3,3,3,360.24,Libre,650000,84500000,0.5,42250000,,37
37-3-4,3,4,360.24,Libre,650000,84500000,0.5,42250000,,37
37-3-5,3,5,,Cancelado,,0,0.5,0,,37
37-3-6,3,6,360.24,Libre,600000,78000000,0.5,39000000,,37
37-3-9,3,9,360.24,Libre,650000,84500000,0.5,42250000,,37
37-4-1,4,1,389.91,Reserva de propietario,750000,97500000,0.5,48750000,,37
37-4-2,4,2,,Libre,750000,97500000,0.5,48750000,,37
37-4-3,4,3,,Libre,750000,97500000,0.5,48750000,,37
37-4-4,4,4,,Libre,780000,101400000,0.5,50700000,,37
37-4-5,4,5,,Vendido,,0,0.5,0,,37
37-4-6,4,6,360.24,Libre,650000,84500000,0.5,42250000,,37
37-4-7,4,7,,Vendido,,0,0.5,0,,37
37-4-8,4,8,,Vendido,,0,0.5,0,,37
37-4-9,4,9,,Vendido,,0,0.5,0,,37
37-4-10,4,10,,Vendido,,0,0.5,0,,37
37-5-1,5,1,,Libre,700000,91000000,0.5,45500000,,37
37-5-2,5,2,,Vendido,,0,0.5,0,,37
37-5-3,5,3,,Vendido,,0,0.5,0,,37
37-5-4,5,4,,Vendido,,0,0.5,0,,37
37-5-5,5,5,,Libre,650000,84500000,0.5,42250000,,37
37-5-6,5,6,,Vendido,,0,0.5,0,,37
37-5-7,5,7,,Vendido,,0,0.5,0,,37
37-5-8,5,8,360.24,Libre,550000,71500000,0.5,35750000,,37
37-5-9,5,9,360.24,Libre,550000,71500000,0.5,35750000,,37
37-5-10,5,10,360.24,Libre,550000,71500000,0.5,35750000,,37
37-5-11,5,11,360.24,Libre,550000,71500000,0.5,35750000,,37
37-5-12,5,12,360.24,Libre,550000,71500000,0.5,35750000,,37
37-5-13,5,13,360.24,Libre,600000,78000000,0.5,39000000,,37
37-5-14,5,14,360.24,Libre,600000,78000000,0.5,39000000,,37
37-5-15,5,15,360.24,Libre,600000,78000000,0.5,39000000,,37
37-5-16,5,16,360.24,Libre,600000,78000000,0.5,39000000,,37
37-5-17,5,17,360.24,Libre,600000,78000000,0.5,39000000,,37
37-5-18,5,18,,Vendido,,0,0.5,0,,37
37-5-19,5,19,,Vendido,,0,0.5,0,,37
37-6-1,6,1,389.91,Libre,700000,91000000,0.5,45500000,,37
37-6-2,6,2,389.9,Libre,650000,84500000,0.5,42250000,,37
37-6-3,6,3,,Vendido,,0,0.5,0,,37
37-6-4,6,4,,Vendido,,0,0.5,0,,37
37-6-5,6,5,,Libre,600000,78000000,0.5,39000000,,37
37-6-6,6,6,360.24,Libre,600000,78000000,0.5,39000000,,37
37-6-7,6,7,360.24,Libre,600000,78000000,0.5,39000000,,37
37-6-8,6,8,360.24,Libre,650000,84500000,0.5,42250000,,37
37-6-9,6,9,360.24,Libre,650000,84500000,0.5,42250000,,37
37-6-10,6,10,360.24,Libre,650000,84500000,0.5,42250000,,37
37-7-1,7,1,,Vendido,,0,0.5,0,,37
37-7-2,7,2,,Vendido,,0,0.5,0,,37
37-7-3,7,3,,Vendido,,0,0.5,0,,37
37-7-4,7,4,,Vendido,,0,0.5,0,,37
37-7-5,7,5,,Vendido,,0,0.5,0,,37
37-7-6,7,6,,Cancelado,,0,0.5,0,,37
37-7-7,7,7,,Vendido,,0,0.5,0,,37
37-7-8,7,8,,Vendido,,0,0.5,0,,37
37-7-9,7,9,360.24,Libre,450000,58500000,0.5,29250000,,37
37-7-10,7,10,360.24,Libre,450000,58500000,0.5,29250000,,37
37-7-11,7,11,360.24,Libre,450000,58500000,0.5,29250000,,37
37-7-12,7,12,360.24,Libre,450000,58500000,0.5,29250000,,37
37-7-13,7,13,,Vendido,,0,0.5,0,,37
37-7-14,7,14,360.24,Libre,450000,58500000,0.5,29250000,,37
37-7-15,7,15,360.24,Libre,450000,58500000,0.5,29250000,,37
37-7-16,7,16,360.24,Libre,450000,58500000,0.5,29250000,,37
37-7-17,7,17,,Vendido,,0,0.5,0,,37
37-7-18,7,18,,Vendido,,0,0.5,0,,37
37-7-19,7,19,,Vendido,,0,0.5,0,,37
37-8-1,8,1,,Vendido,,0,0.5,0,,37
37-8-2,8,2,,Vendido,,0,0.5,0,,37
37-8-3,8,3,389.92,Libre,600000,78000000,0.5,39000000,,37
37-8-4,8,4,389.89,Libre,600000,78000000,0.5,39000000,,37
37-8-5,8,5,360.24,Libre,500000,65000000,0.5,32500000,,37
37-8-6,8,6,360.24,Libre,500000,65000000,0.5,32500000,,37
37-8-7,8,7,360.24,Libre,500000,65000000,0.5,32500000,,37
37-8-8,8,8,,Libre,550000,71500000,0.5,35750000,,37
37-8-9,8,9,360.24,Libre,550000,71500000,0.5,35750000,,37
37-8-10,8,10,,Libre,550000,71500000,0.5,35750000,,37
37-3-7,,,,Edificio Publico,,0,,,,
37-3-8,,,,Plaza,,0,,,,
"038-ECO MIRADOR DEL YHAGUY
",,,,,,,,,,
38-1-1,1,1,,Vendido,,0,0.5,0,,38
38-1-2,1,2,,Vendido,,0,0.5,0,,38
38-1-3,1,3,,Vendido,,0,0.5,0,,38
38-1-4,1,4,,Vendido,,0,0.5,0,,38
38-1-5,1,5,,Vendido,,0,0.5,0,,38
38-1-6,1,6,,Vendido,,0,0.5,0,,38
38-1-7,1,7,,Vendido,,0,0.5,0,,38
38-1-8,1,8,,Vendido,,0,0.5,0,,38
38-1-9,1,9,,Vendido,,0,0.5,0,,38
38-1-10,1,10,,Libre,1500000,195000000,0.5,97500000,,38
38-1-11,1,11,562.71,Libre,1450000,188500000,0.5,94250000,,38
38-1-12,1,12,573.56,Libre,1450000,188500000,0.5,94250000,,38
38-1-13,1,13,537.97,Libre,1400000,182000000,0.5,91000000,,38
38-1-14,1,14,502.38,Libre,1400000,182000000,0.5,91000000,,38
38-1-15,1,15,466.79,Libre,1400000,182000000,0.5,91000000,,38
38-1-16,1,16,431.19,Libre,1400000,182000000,0.5,91000000,,38
38-1-17,1,17,395.6,Libre,1350000,175500000,0.5,87750000,,38
38-1-18,1,18,360.01,Libre,1400000,182000000,0.5,91000000,,38
38-1-19,1,19,,Vendido,,0,0.5,0,,38
38-2-1,2,1,,Cancelado,,0,0.5,0,,38
38-2-2,2,2,,Vendido,,0,0.5,0,,38
38-2-3,2,3,399.11,Vendido,,0,0.5,0,,38
38-2-4,2,4,,Vendido,,0,0.5,0,,38
38-2-5,2,5,,Vendido,,0,0.5,0,,38
38-2-6,2,6,,Vendido,,0,0.5,0,,38
38-2-7,2,7,,Vendido,,0,0.5,0,,38
38-2-8,2,8,,Vendido,,0,0.5,0,,38
38-2-9,2,9,,Vendido,,0,0.5,0,,38
38-2-10,2,10,,Vendido,,0,0.5,0,,38
38-2-11,2,11,404.68,Cancelado,,0,0.5,0,,38
38-2-12,2,12,,Vendido,,0,0.5,0,,38
38-2-13,2,13,,Vendido,,0,0.5,0,,38
38-2-14,2,14,,Vendido,,0,0.5,0,,38
38-2-15,2,15,,Vendido,,0,0.5,0,,38
38-2-16,2,16,,Vendido,,0,0.5,0,,38
38-2-17,2,17,,Vendido,,0,0.5,0,,38
38-2-18,2,18,,Vendido,,0,0.5,0,,38
38-2-19,2,19,389.79,Cancelado,,0,0.5,0,,38
38-2-20,2,20,,Cancelado,,0,0.5,0,,38
38-3-1,3,1,,Vendido,,0,0.5,0,,38
38-3-2,3,2,,Vendido,,0,0.5,0,,38
38-3-3,3,3,,Vendido,,0,0.5,0,,38
38-3-4,3,4,,Libre,550000,71500000,0.5,35750000,,38
38-3-5,3,5,,Vendido,,0,0.5,0,,38
38-3-6,3,6,,Vendido,,0,0.5,0,,38
38-3-7,3,7,,Vendido,,0,0.5,0,,38
38-3-8,3,8,,Vendido,,0,0.5,0,,38
38-3-9,3,9,,Vendido,,0,0.5,0,,38
38-3-10,3,10,,Libre,550000,71500000,0.5,35750000,,38
38-3-11,3,11,,Vendido,,0,0.5,0,,38
38-3-12,3,12,,Vendido,,0,0.5,0,,38
38-3-13,3,13,,Vendido,,0,0.5,0,,38
38-3-14,3,14,,Vendido,,0,0.5,0,,38
38-3-15,3,15,372.77,Libre,530000,68900000,0.5,34450000,,38
38-3-16,3,16,,Vendido,,0,0.5,0,,38
38-5-1,5,1,,Vendido,,0,0.5,0,,38
38-5-2,5,2,360,Vendido,600000,78000000,0.5,39000000,,38
38-5-3,5,3,360,Libre,600000,78000000,0.5,39000000,,38
38-5-4,5,4,360,Libre,600000,78000000,0.5,39000000,,38
38-5-5,5,5,360,Libre,600000,78000000,0.5,39000000,,38
38-5-6,5,6,360,Libre,600000,78000000,0.5,39000000,,38
38-5-7,5,7,360,Libre,600000,78000000,0.5,39000000,,38
38-5-8,5,8,360,Libre,600000,78000000,0.5,39000000,,38
38-5-9,5,9,588.71,Libre,700000,91000000,0.5,45500000,,38
38-5-10,5,10,587.3,Libre,700000,91000000,0.5,45500000,,38
38-5-11,5,11,360,Libre,550000,71500000,0.5,35750000,,38
38-5-12,5,12,360,Libre,550000,71500000,0.5,35750000,,38
38-5-13,5,13,360,Libre,550000,71500000,0.5,35750000,,38
38-5-14,5,14,360,Libre,550000,71500000,0.5,35750000,,38
38-5-15,5,15,360,Libre,550000,71500000,0.5,35750000,,38
38-5-16,5,16,,Vendido,,0,0.5,0,,38
38-5-17,5,17,360,Vendido,550000,71500000,0.5,35750000,,38
38-5-18,5,18,360,Vendido,600000,78000000,0.5,39000000,,38
38-5-19,5,19,360,Libre,550000,71500000,0.5,35750000,,38
38-5-20,5,20,360,Libre,550000,71500000,0.5,35750000,,38
38-6-1,6,1,399.78,Libre,650000,84500000,0.5,42250000,,38
38-6-2,6,2,399.78,Libre,600000,78000000,0.5,39000000,,38
38-6-3,6,3,399.78,Libre,600000,78000000,0.5,39000000,,38
38-6-4,6,4,399.78,Libre,600000,78000000,0.5,39000000,,38
38-6-5,6,5,442.77,Libre,650000,84500000,0.5,42250000,,38
38-6-6,6,6,565.69,Libre,730000,94900000,0.5,47450000,,38
38-6-7,6,7,,Vendido,,0,0.5,0,,38
38-6-8,6,8,,Vendido,,0,0.5,0,,38
38-6-9,6,9,,Vendido,,0,0.5,0,,38
38-6-10,6,10,399.78,Libre,600000,78000000,0.5,39000000,,38
38-6-11,6,11,399.78,Libre,600000,78000000,0.5,39000000,,38
38-6-12,6,12,399.78,Libre,600000,78000000,0.5,39000000,,38
38-6-13,6,13,399.78,Vendido,600000,78000000,0.5,39000000,,38
38-6-14,6,14,399.78,Libre,600000,78000000,0.5,39000000,,38
38-6-15,6,15,399.78,Libre,600000,78000000,0.5,39000000,,38
38-6-16,6,16,,Vendido,,0,0.5,0,,38
38-6-17,6,17,,Vendido,,0,0.5,0,,38
38-6-18,6,18,,Vendido,,0,0.5,0,,38
38-7-1,7,1,360,Libre,650000,84500000,0.5,42250000,,38
38-7-2,7,2,575.43,Cancelado,,0,0.5,0,,38
38-7-3,7,3,575.43,Cancelado,,0,0.5,0,,38
38-7-4,7,4,575.43,Cancelado,,0,0.5,0,,38
38-7-5,7,5,640.36,Libre,1500000,195000000,0.5,97500000,,38
38-7-6,7,6,,Vendido,,0,0.5,0,,38
38-7-7,7,7,639.76,Libre,750000,97500000,0.5,48750000,,38
38-7-8,7,8,575.43,Libre,680000,88400000,0.5,44200000,,38
38-7-9,7,9,575.43,Vendido,680000,88400000,0.5,44200000,,38
38-7-10,7,10,360,Libre,600000,78000000,0.5,39000000,,38
38-7-11,7,11,360,Libre,600000,78000000,0.5,39000000,,38
38-7-12,7,12,,Vendido,,0,0.5,0,,38
38-7-13,7,13,360,Libre,600000,78000000,0.5,39000000,,38
38-7-14,7,14,360,Libre,600000,78000000,0.5,39000000,,38
38-8-1,8,1,,Vendido,,0,0.5,0,,38
38-8-2,8,2,490.53,Libre,750000,97500000,0.5,48750000,,38
38-8-3,8,3,490.53,Libre,750000,97500000,0.5,48750000,,38
38-8-4,8,4,490.53,Libre,750000,97500000,0.5,48750000,,38
38-8-5,8,5,490.53,Libre,750000,97500000,0.5,48750000,,38
38-8-6,8,6,490.53,Libre,750000,97500000,0.5,48750000,,38
38-8-7,8,7,577.28,Libre,1500000,195000000,0.5,97500000,,38
38-8-8,8,8,483.25,Libre,1450000,188500000,0.5,94250000,,38
38-8-9,8,9,395.11,Libre,1100000,143000000,0.5,71500000,,38
38-8-10,8,10,395.11,Libre,1100000,143000000,0.5,71500000,,38
38-8-11,8,11,,Vendido,,0,0.5,0,,38
38-8-12,8,12,,Vendido,,0,0.5,0,,38
38-8-13,8,13,490.53,Libre,750000,97500000,0.5,48750000,,38
38-8-14,8,14,490.53,Libre,750000,97500000,0.5,48750000,,38
38-8-15,8,15,360,Libre,700000,91000000,0.5,45500000,,38
38-8-16,8,16,360,Libre,600000,78000000,0.5,39000000,,38
38-8-17,8,17,360,Libre,600000,78000000,0.5,39000000,,38
38-8-18,8,18,,Vendido,,0,0.5,0,,38
38-8-19,8,19,,Vendido,,0,0.5,0,,38
38-9-1,9,1,425.22,Libre,500000,65000000,0.5,32500000,,38
38-9-2,9,2,,Vendido,,0,0.5,0,,38
38-9-3,9,3,,Vendido,,0,0.5,0,,38
38-9-4,9,4,,Vendido,,0,0.5,0,,38
38-9-5,9,5,,Vendido,,0,0.5,0,,38
38-9-6,9,6,,Vendido,,0,0.5,0,,38
38-9-7,9,7,,Vendido,,0,0.5,0,,38
38-9-8,9,8,558.06,Libre,1250000,162500000,0.5,81250000,,38
38-9-9,9,9,564.04,Libre,750000,97500000,0.5,48750000,,38
38-9-10,9,10,564.04,Libre,750000,97500000,0.5,48750000,,38
38-9-11,9,11,,Vendido,,0,0.5,0,,38
38-9-12,9,12,,Vendido,,0,0.5,0,,38
38-9-13,9,13,,Vendido,,0,0.5,0,,38
38-9-14,9,14,425.21,Libre,600000,78000000,0.5,39000000,,38
38-10-1,10,1,881.35,Cancelado,,0,0.5,0,,38
38-10-2,10,2,,Vendido,,0,0.5,0,,38
38-10-3,10,3,,Vendido,,0,0.5,0,,38
38-10-4,10,4,,Vendido,,0,0.5,0,,38
38-10-5,10,5,,Vendido,,0,0.5,0,,38
38-10-6,10,6,,Vendido,,0,0.5,0,,38
38-10-7,10,7,,Cancelado,,0,0.5,0,,38
38-10-8,10,8,445.87,Reserva de propietario,,0,0.5,0,,38
38-10-9,10,9,432.23,Reserva de propietario,,0,0.5,0,,38
38-10-10,10,10,647.92,Libre,1300000,169000000,0.5,84500000,,38
38-11-1,11,1,,Vendido,,0,0.5,0,,38
38-11-2,11,2,482.23,Libre,750000,97500000,0.5,48750000,,38
38-11-3,11,3,,Libre,750000,97500000,0.5,48750000,,38
38-11-4,11,4,482.23,Libre,800000,104000000,0.5,52000000,,38
38-11-5,11,5,482.23,Libre,700000,91000000,0.5,45500000,,38
38-11-6,11,6,482.23,Libre,700000,91000000,0.5,45500000,,38
38-11-7,11,7,482.23,Libre,700000,91000000,0.5,45500000,,38
38-11-8,11,8,482.23,Libre,700000,91000000,0.5,45500000,,38
38-11-9,11,9,482.23,Libre,750000,97500000,0.5,48750000,,38
38-11-10,11,10,482.23,Libre,700000,91000000,0.5,45500000,,38
38-11-11,11,11,482.23,Libre,700000,91000000,0.5,45500000,,38
38-11-12,11,12,,Vendido,,0,0.5,0,,38
38-11-13,11,13,,Vendido,,0,0.5,0,,38
38-11-14,11,14,417.69,Libre,750000,97500000,0.5,48750000,,38
38-11-15,11,15,,Libre,750000,97500000,0.5,48750000,,38
38-11-16,11,16,,Vendido,,0,0.5,0,,38
38-12-2,12,2,,Vendido,,0,0.5,0,,38
38-12-3,12,3,,Vendido,,0,0.5,0,,38
38-12-4,12,4,,Vendido,740000,96200000,0.5,48100000,,38
38-12-5,12,5,,Vendido,,0,0.5,0,,38
38-12-6,12,6,,Vendido,,0,0.5,0,,38
38-12-7,12,7,500.29,Reserva de propietario,,0,0.5,0,,38
38-12-8,12,8,360,Vendido,700000,91000000,0.5,45500000,,38
38-12-9,12,9,360,Vendido,700000,91000000,0.5,45500000,,38
38-12-10,12,10,360,Libre,700000,91000000,0.5,45500000,,38
38-12-11,12,11,360,Libre,700000,91000000,0.5,45500000,,38
38-12-12,12,12,360,Libre,700000,91000000,0.5,45500000,,38
38-4-1,,,,Plaza,,0,,,,
38-4-2,,,,Edificio Publico,,0,,,,
"039-TIERRA DE REYES - BARRERO
",,,,,,,,,,
39-1-1,1,1,,Vendido,,0,0.4,0,,39
39-1-2,1,2,,Vendido,,0,0.4,0,,39
39-1-3,1,3,,Vendido,,0,0.4,0,,39
39-1-4,1,4,462.33,Vendido,300000,39000000,0.4,23400000,,39
39-1-5,1,5,461.35,Libre,300000,39000000,0.4,23400000,,39
39-1-6,1,6,460.38,Libre,300000,39000000,0.4,23400000,,39
39-1-7,1,7,459.4,Libre,300000,39000000,0.4,23400000,,39
39-1-8,1,8,458.42,Libre,300000,39000000,0.4,23400000,,39
39-1-9,1,9,457.45,Libre,300000,39000000,0.4,23400000,,39
39-1-10,1,10,456.47,Libre,300000,39000000,0.4,23400000,,39
39-1-11,1,11,455.49,Libre,300000,39000000,0.4,23400000,,39
39-1-12,1,12,483.56,Libre,330000,42900000,0.4,25740000,,39
39-1-13,1,13,512.25,Libre,320000,41600000,0.4,24960000,,39
39-1-14,1,14,449.02,Libre,300000,39000000,0.4,23400000,,39
39-2-1,2,1,361.06,Libre,300000,39000000,0.4,23400000,,39
39-2-2,2,2,361.06,Libre,280000,36400000,0.4,21840000,,39
39-2-3,2,3,361.36,Libre,280000,36400000,0.4,21840000,,39
39-2-4,2,4,480,Libre,320000,41600000,0.4,24960000,,39
39-2-5,2,5,480,Libre,320000,41600000,0.4,24960000,,39
39-2-6,2,6,480,Libre,320000,41600000,0.4,24960000,,39
39-2-7,2,7,480,Libre,320000,41600000,0.4,24960000,,39
39-2-8,2,8,480,Libre,320000,41600000,0.4,24960000,,39
39-2-9,2,9,480,Libre,320000,41600000,0.4,24960000,,39
39-2-10,2,10,480,Libre,320000,41600000,0.4,24960000,,39
39-2-11,2,11,480,Libre,320000,41600000,0.4,24960000,,39
39-2-12,2,12,375.92,Libre,260000,33800000,0.4,20280000,,39
39-2-13,2,13,404.7,Libre,280000,36400000,0.4,21840000,,39
39-2-14,2,14,433.78,Libre,330000,42900000,0.4,25740000,,39
39-3-1,3,1,363.61,Libre,250000,32500000,0.4,19500000,,39
39-3-2,3,2,360.57,Libre,250000,32500000,0.4,19500000,,39
39-3-3,3,3,360.57,Libre,270000,35100000,0.4,21060000,,39
39-3-4,3,4,476.01,Libre,280000,36400000,0.4,21840000,,39
39-3-5,3,5,475.03,Libre,280000,36400000,0.4,21840000,,39
39-3-6,3,6,474.06,Libre,280000,36400000,0.4,21840000,,39
39-3-7,3,7,473.08,Libre,280000,36400000,0.4,21840000,,39
39-3-8,3,8,472.1,Libre,280000,36400000,0.4,21840000,,39
39-3-9,3,9,472.13,Libre,280000,36400000,0.4,21840000,,39
39-3-10,3,10,470.15,Libre,280000,36400000,0.4,21840000,,39
39-3-11,3,11,469.17,Libre,280000,36400000,0.4,21840000,,39
39-3-12,3,12,360.27,Libre,270000,35100000,0.4,21060000,,39
39-3-13,3,13,360.27,Libre,250000,32500000,0.4,19500000,,39
39-3-14,3,14,363.41,Libre,250000,32500000,0.4,19500000,,39
39-4-1,4,1,373.07,Libre,270000,35100000,0.4,21060000,,39
39-4-2,4,2,373.07,Libre,250000,32500000,0.4,19500000,,39
39-4-3,4,3,373.38,Libre,250000,32500000,0.4,19500000,,39
39-4-4,4,4,,Vendido,,0,0.4,0,,39
39-4-5,4,5,480,Libre,300000,39000000,0.4,23400000,,39
39-4-6,4,6,480,Libre,300000,39000000,0.4,23400000,,39
39-4-7,4,7,480,Libre,300000,39000000,0.4,23400000,,39
39-4-8,4,8,480,Libre,300000,39000000,0.4,23400000,,39
39-4-9,4,9,480,Libre,300000,39000000,0.4,23400000,,39
39-4-10,4,10,480,Libre,300000,39000000,0.4,23400000,,39
39-4-11,4,11,480,Libre,300000,39000000,0.4,23400000,,39
39-4-12,4,12,361.36,Libre,250000,32500000,0.4,19500000,,39
39-4-13,4,13,361.06,Libre,250000,32500000,0.4,19500000,,39
39-4-14,4,14,361.06,Libre,270000,35100000,0.4,21060000,,39
39-5-1,5,1,,Vendido,150000,19500000,0.4,11700000,,39
39-5-2,5,2,,Vendido,150000,19500000,0.4,11700000,,39
